customer_id,name,email,city,region,segment,join_date
CUST02460,Customer_2460,customer2460@email.com,Pune,Central,Budget,2022-11-12
CUST02461,Customer_2461,customer2461@email.com,Chennai,Northeast,Regular,2022-06-03
CUST02462,Customer_2462,customer2462@email.com,Hyderabad,Central,Regular,2022-10-31
CUST02463,Customer_2463,customer2463@email.com,Bengaluru,Northeast,Regular,2022-06-22
CUST02464,Customer_2464,customer2464@email.com,Hyderabad,North,Regular,2022-09-17
CUST02465,Customer_2465,customer2465@email.com,Kolkata,Central,Regular,2022-09-18
CUST02466,Customer_2466,customer2466@email.com,Mumbai,Northeast,Budget,2022-09-30
CUST02467,Customer_2467,customer2467@email.com,Kolkata,West,Regular,2022-09-08
CUST02468,Customer_2468,customer2468@email.com,Mumbai,Northeast,Budget,2022-12-29
CUST02469,Customer_2469,customer2469@email.com,Delhi,Northeast,Premium,2022-10-16
CUST02470,Customer_2470,customer2470@email.com,Hyderabad,Central,Regular,2022-06-03
CUST02471,Customer_2471,customer2471@email.com,Mumbai,North,Regular,2022-09-01
CUST02472,Customer_2472,customer2472@email.com,Jaipur,North,Premium,2022-01-09
CUST02473,Customer_2473,customer2473@email.com,Pune,North,Regular,2022-07-08
CUST02474,Customer_2474,customer2474@email.com,Mumbai,North,Regular,2022-06-19
CUST02475,Customer_2475,customer2475@email.com,Mumbai,East,Premium,2022-12-11
CUST02476,Customer_2476,customer2476@email.com,Pune,Central,Regular,2022-02-26
CUST02477,Customer_2477,customer2477@email.com,Hyderabad,South,Regular,2022-08-02
CUST02478,Customer_2478,customer2478@email.com,Hyderabad,Central,Regular,2022-10-26
CUST02479,Customer_2479,customer2479@email.com,Pune,East,Budget,2022-06-07
CUST02480,Customer_2480,customer2480@email.com,Kolkata,North,Regular,2022-12-19
CUST02481,Customer_2481,customer2481@email.com,Jaipur,East,Regular,2022-11-19
CUST02482,Customer_2482,customer2482@email.com,Surat,West,Budget,2022-01-14
CUST02483,Customer_2483,customer2483@email.com,Chennai,West,Budget,2022-11-02
CUST02484,Customer_2484,customer2484@email.com,Jaipur,Central,Regular,2022-08-31
CUST02485,Customer_2485,customer2485@email.com,Hyderabad,Central,Premium,2022-05-16
CUST02486,Customer_2486,customer2486@email.com,Surat,South,Regular,2022-12-02
CUST02487,Customer_2487,customer2487@email.com,Delhi,South,Regular,2022-10-24
CUST02488,Customer_2488,customer2488@email.com,Bengaluru,West,Budget,2022-10-23
CUST02489,Customer_2489,customer2489@email.com,Mumbai,North,Budget,2022-04-27
CUST02490,Customer_2490,customer2490@email.com,Pune,East,Regular,2022-01-27
CUST02491,Customer_2491,customer2491@email.com,Pune,South,Budget,2022-10-26
CUST02492,Customer_2492,customer2492@email.com,Mumbai,Northeast,Regular,2022-09-03
CUST02493,Customer_2493,customer2493@email.com,Bengaluru,South,Premium,2022-03-29
CUST02494,Customer_2494,customer2494@email.com,Chennai,North,Budget,2022-09-26
CUST02495,Customer_2495,customer2495@email.com,Bengaluru,North,Regular,2022-11-19
CUST02496,Customer_2496,customer2496@email.com,Surat,Central,Budget,2022-11-14
CUST02497,Customer_2497,customer2497@email.com,Bengaluru,East,Budget,2022-07-14
CUST02498,Customer_2498,customer2498@email.com,Surat,North,Regular,2022-03-17
CUST02499,Customer_2499,customer2499@email.com,Bengaluru,South,Regular,2022-12-15
CUST02500,Customer_2500,customer2500@email.com,Chennai,South,Regular,2022-05-05
CUST02501,Customer_2501,customer2501@email.com,Chennai,West,Regular,2022-01-17
CUST02502,Customer_2502,customer2502@email.com,Hyderabad,North,Regular,2022-10-21
CUST02503,Customer_2503,customer2503@email.com,Mumbai,Northeast,Regular,2022-12-25
CUST02504,Customer_2504,customer2504@email.com,Chennai,Central,Budget,2022-02-26
CUST02505,Customer_2505,customer2505@email.com,Surat,East,Regular,2022-04-08
CUST02506,Customer_2506,customer2506@email.com,Chennai,Northeast,Premium,2022-01-10
CUST02507,Customer_2507,customer2507@email.com,Hyderabad,Central,Regular,2022-08-14
CUST02508,Customer_2508,customer2508@email.com,Pune,South,Budget,2022-06-10
CUST02509,Customer_2509,customer2509@email.com,Surat,Northeast,Regular,2022-08-03
CUST02510,Customer_2510,customer2510@email.com,Hyderabad,Central,Regular,2022-03-19
CUST02511,Customer_2511,customer2511@email.com,Kolkata,South,Budget,2022-07-31
CUST02512,Customer_2512,customer2512@email.com,Kolkata,South,Regular,2022-12-20
CUST02513,Customer_2513,customer2513@email.com,Delhi,South,Regular,2022-04-15
CUST02514,Customer_2514,customer2514@email.com,Bengaluru,South,Budget,2022-07-30
CUST02515,Customer_2515,customer2515@email.com,Mumbai,South,Premium,2022-09-14
CUST02516,Customer_2516,customer2516@email.com,Ahmedabad,West,Budget,2022-11-10
CUST02517,Customer_2517,customer2517@email.com,Jaipur,Northeast,Premium,2022-08-30
CUST02518,Customer_2518,customer2518@email.com,Hyderabad,Central,Premium,2022-02-01
CUST02519,Customer_2519,customer2519@email.com,Pune,West,Budget,2022-12-28
CUST02520,Customer_2520,customer2520@email.com,Jaipur,West,Regular,2022-03-12
CUST02521,Customer_2521,customer2521@email.com,Pune,North,Budget,2022-09-23
CUST02522,Customer_2522,customer2522@email.com,Jaipur,North,Budget,2022-04-17
CUST02523,Customer_2523,customer2523@email.com,Hyderabad,North,Budget,2022-10-15
CUST02524,Customer_2524,customer2524@email.com,Ahmedabad,East,Budget,2022-06-16
CUST02525,Customer_2525,customer2525@email.com,Jaipur,North,Regular,2022-12-06
CUST02526,Customer_2526,customer2526@email.com,Hyderabad,Central,Budget,2022-09-02
CUST02527,Customer_2527,customer2527@email.com,Chennai,West,Premium,2022-09-27
CUST02528,Customer_2528,customer2528@email.com,Ahmedabad,Central,Regular,2022-07-12
CUST02529,Customer_2529,customer2529@email.com,Surat,Northeast,Budget,2022-06-10
CUST02530,Customer_2530,customer2530@email.com,Pune,North,Regular,2022-03-30
CUST02531,Customer_2531,customer2531@email.com,Kolkata,East,Regular,2022-08-24
CUST02532,Customer_2532,customer2532@email.com,Bengaluru,Northeast,Regular,2022-09-30
CUST02533,Customer_2533,customer2533@email.com,Kolkata,East,Regular,2022-06-25
CUST02534,Customer_2534,customer2534@email.com,Ahmedabad,Northeast,Budget,2022-10-07
CUST02535,Customer_2535,customer2535@email.com,Surat,West,Premium,2022-07-01
CUST02536,Customer_2536,customer2536@email.com,Pune,Central,Regular,2022-12-13
CUST02537,Customer_2537,customer2537@email.com,Surat,South,Budget,2022-12-15
CUST02538,Customer_2538,customer2538@email.com,Jaipur,Central,Regular,2022-11-26
CUST02539,Customer_2539,customer2539@email.com,Pune,North,Premium,2022-12-21
CUST02540,Customer_2540,customer2540@email.com,Jaipur,South,Regular,2022-05-16
CUST02541,Customer_2541,customer2541@email.com,Hyderabad,East,Regular,2022-11-09
CUST02542,Customer_2542,customer2542@email.com,Ahmedabad,West,Premium,2022-09-05
CUST02543,Customer_2543,customer2543@email.com,Hyderabad,West,Budget,2022-04-09
CUST02544,Customer_2544,customer2544@email.com,Delhi,East,Regular,2022-05-07
CUST02545,Customer_2545,customer2545@email.com,Surat,North,Budget,2022-05-23
CUST02546,Customer_2546,customer2546@email.com,Jaipur,East,Budget,2022-10-13
CUST02547,Customer_2547,customer2547@email.com,Chennai,Northeast,Regular,2022-06-02
CUST02548,Customer_2548,customer2548@email.com,Hyderabad,North,Premium,2022-04-26
CUST02549,Customer_2549,customer2549@email.com,Delhi,South,Regular,2022-06-02
CUST02550,Customer_2550,customer2550@email.com,Mumbai,East,Premium,2022-05-28
CUST02551,Customer_2551,customer2551@email.com,Kolkata,North,Budget,2022-12-27
CUST02552,Customer_2552,customer2552@email.com,Pune,South,Premium,2022-04-17
CUST02553,Customer_2553,customer2553@email.com,Delhi,East,Regular,2022-12-20
CUST02554,Customer_2554,customer2554@email.com,Ahmedabad,West,Regular,2022-12-27
CUST02555,Customer_2555,customer2555@email.com,Hyderabad,East,Regular,2022-09-08
CUST02556,Customer_2556,customer2556@email.com,Ahmedabad,Central,Regular,2022-06-12
CUST02557,Customer_2557,customer2557@email.com,Kolkata,East,Regular,2022-09-03
CUST02558,Customer_2558,customer2558@email.com,Chennai,Central,Premium,2022-06-28
CUST02559,Customer_2559,customer2559@email.com,Surat,South,Premium,2022-10-14
CUST02560,Customer_2560,customer2560@email.com,Surat,East,Regular,2022-05-21
CUST02561,Customer_2561,customer2561@email.com,Ahmedabad,South,Budget,2022-05-28
CUST02562,Customer_2562,customer2562@email.com,Jaipur,South,Regular,2022-03-04
CUST02563,Customer_2563,customer2563@email.com,Chennai,North,Regular,2022-10-21
CUST02564,Customer_2564,customer2564@email.com,Surat,South,Regular,2022-12-13
CUST02565,Customer_2565,customer2565@email.com,Chennai,South,Regular,2022-10-06
CUST02566,Customer_2566,customer2566@email.com,Delhi,East,Budget,2022-07-14
CUST02567,Customer_2567,customer2567@email.com,Chennai,East,Premium,2022-07-22
CUST02568,Customer_2568,customer2568@email.com,Bengaluru,West,Regular,2022-06-26
CUST02569,Customer_2569,customer2569@email.com,Kolkata,North,Budget,2022-03-16
CUST02570,Customer_2570,customer2570@email.com,Surat,South,Budget,2022-05-29
CUST02571,Customer_2571,customer2571@email.com,Chennai,North,Premium,2022-01-22
CUST02572,Customer_2572,customer2572@email.com,Ahmedabad,Central,Regular,2022-05-28
CUST02573,Customer_2573,customer2573@email.com,Mumbai,South,Budget,2023-01-01
CUST02574,Customer_2574,customer2574@email.com,Bengaluru,North,Premium,2022-02-10
CUST02575,Customer_2575,customer2575@email.com,Bengaluru,West,Budget,2022-06-27
CUST02576,Customer_2576,customer2576@email.com,Jaipur,West,Budget,2022-08-15
CUST02577,Customer_2577,customer2577@email.com,Chennai,South,Budget,2022-12-02
CUST02578,Customer_2578,customer2578@email.com,Jaipur,Central,Premium,2022-05-12
CUST02579,Customer_2579,customer2579@email.com,Jaipur,West,Budget,2022-09-03
CUST02580,Customer_2580,customer2580@email.com,Mumbai,West,Regular,2022-04-20
CUST02581,Customer_2581,customer2581@email.com,Delhi,Central,Budget,2022-04-14
CUST02582,Customer_2582,customer2582@email.com,Chennai,North,Premium,2022-10-03
CUST02583,Customer_2583,customer2583@email.com,Hyderabad,West,Premium,2022-05-19
CUST02584,Customer_2584,customer2584@email.com,Surat,East,Regular,2022-10-15
CUST02585,Customer_2585,customer2585@email.com,Jaipur,Northeast,Premium,2022-12-23
CUST02586,Customer_2586,customer2586@email.com,Kolkata,Northeast,Regular,2022-05-20
CUST02587,Customer_2587,customer2587@email.com,Pune,West,Budget,2022-03-12
CUST02588,Customer_2588,customer2588@email.com,Kolkata,North,Regular,2022-02-25
CUST02589,Customer_2589,customer2589@email.com,Mumbai,North,Budget,2022-11-12
CUST02590,Customer_2590,customer2590@email.com,Mumbai,South,Premium,2022-10-28
CUST02591,Customer_2591,customer2591@email.com,Ahmedabad,East,Premium,2022-05-03
CUST02592,Customer_2592,customer2592@email.com,Delhi,North,Premium,2022-05-05
CUST02593,Customer_2593,customer2593@email.com,Surat,Central,Regular,2022-01-26
CUST02594,Customer_2594,customer2594@email.com,Jaipur,East,Budget,2022-12-09
CUST02595,Customer_2595,customer2595@email.com,Kolkata,Northeast,Premium,2022-09-29
CUST02596,Customer_2596,customer2596@email.com,Pune,East,Regular,2022-04-26
CUST02597,Customer_2597,customer2597@email.com,Mumbai,Central,Regular,2022-11-23
CUST02598,Customer_2598,customer2598@email.com,Mumbai,West,Budget,2022-04-30
CUST02599,Customer_2599,customer2599@email.com,Delhi,Central,Premium,2022-01-27
CUST02600,Customer_2600,customer2600@email.com,Pune,Central,Regular,2022-02-21
CUST02601,Customer_2601,customer2601@email.com,Pune,West,Premium,2022-07-31
CUST02602,Customer_2602,customer2602@email.com,Delhi,West,Regular,2022-06-19
CUST02603,Customer_2603,customer2603@email.com,Mumbai,West,Regular,2022-08-30
CUST02604,Customer_2604,customer2604@email.com,Surat,West,Budget,2022-02-21
CUST02605,Customer_2605,customer2605@email.com,Chennai,West,Regular,2022-12-15
CUST02606,Customer_2606,customer2606@email.com,Chennai,Central,Regular,2022-03-12
CUST02607,Customer_2607,customer2607@email.com,Delhi,South,Regular,2022-01-03
CUST02608,Customer_2608,customer2608@email.com,Pune,South,Premium,2022-10-09
CUST02609,Customer_2609,customer2609@email.com,Jaipur,North,Regular,2022-03-22
CUST02610,Customer_2610,customer2610@email.com,Delhi,South,Budget,2022-07-28
CUST02611,Customer_2611,customer2611@email.com,Surat,Northeast,Budget,2022-12-01
CUST02612,Customer_2612,customer2612@email.com,Delhi,South,Budget,2022-09-01
CUST02613,Customer_2613,customer2613@email.com,Bengaluru,Central,Budget,2022-09-02
CUST02614,Customer_2614,customer2614@email.com,Kolkata,West,Premium,2022-11-30
CUST02615,Customer_2615,customer2615@email.com,Pune,West,Regular,2022-04-13
CUST02616,Customer_2616,customer2616@email.com,Ahmedabad,Central,Premium,2022-05-28
CUST02617,Customer_2617,customer2617@email.com,Ahmedabad,Northeast,Regular,2022-06-14
CUST02618,Customer_2618,customer2618@email.com,Pune,South,Premium,2022-05-27
CUST02619,Customer_2619,customer2619@email.com,Surat,Central,Regular,2022-11-27
CUST02620,Customer_2620,customer2620@email.com,Bengaluru,North,Regular,2022-01-31
CUST02621,Customer_2621,customer2621@email.com,Bengaluru,West,Budget,2022-02-15
CUST02622,Customer_2622,customer2622@email.com,Mumbai,East,Budget,2022-11-30
CUST02623,Customer_2623,customer2623@email.com,Kolkata,North,Budget,2022-10-21
CUST02624,Customer_2624,customer2624@email.com,Chennai,Northeast,Premium,2022-04-29
CUST02625,Customer_2625,customer2625@email.com,Hyderabad,North,Premium,2022-10-01
CUST02626,Customer_2626,customer2626@email.com,Surat,Central,Regular,2022-01-20
CUST02627,Customer_2627,customer2627@email.com,Hyderabad,South,Regular,2022-03-31
CUST02628,Customer_2628,customer2628@email.com,Hyderabad,West,Regular,2022-08-02
CUST02629,Customer_2629,customer2629@email.com,Pune,Northeast,Regular,2022-04-01
CUST02630,Customer_2630,customer2630@email.com,Ahmedabad,Northeast,Regular,2022-01-19
CUST02631,Customer_2631,customer2631@email.com,Ahmedabad,East,Regular,2022-07-23
CUST02632,Customer_2632,customer2632@email.com,Chennai,North,Regular,2022-09-11
CUST02633,Customer_2633,customer2633@email.com,Pune,East,Regular,2022-04-06
CUST02634,Customer_2634,customer2634@email.com,Hyderabad,South,Regular,2022-05-29
CUST02635,Customer_2635,customer2635@email.com,Jaipur,South,Regular,2022-01-20
CUST02636,Customer_2636,customer2636@email.com,Ahmedabad,East,Regular,2022-01-05
CUST02637,Customer_2637,customer2637@email.com,Surat,West,Premium,2022-06-02
CUST02638,Customer_2638,customer2638@email.com,Surat,South,Regular,2022-10-18
CUST02639,Customer_2639,customer2639@email.com,Mumbai,East,Budget,2022-11-05
CUST02640,Customer_2640,customer2640@email.com,Delhi,North,Budget,2022-02-24
CUST02641,Customer_2641,customer2641@email.com,Jaipur,East,Regular,2022-06-21
CUST02642,Customer_2642,customer2642@email.com,Ahmedabad,East,Regular,2022-05-26
CUST02643,Customer_2643,customer2643@email.com,Bengaluru,Central,Regular,2022-08-21
CUST02644,Customer_2644,customer2644@email.com,Ahmedabad,South,Regular,2022-11-25
CUST02645,Customer_2645,customer2645@email.com,Mumbai,West,Regular,2022-10-06
CUST02646,Customer_2646,customer2646@email.com,Surat,West,Regular,2022-09-26
CUST02647,Customer_2647,customer2647@email.com,Hyderabad,Central,Regular,2022-09-10
CUST02648,Customer_2648,customer2648@email.com,Bengaluru,Northeast,Regular,2022-03-10
CUST02649,Customer_2649,customer2649@email.com,Pune,West,Budget,2022-09-16
CUST02650,Customer_2650,customer2650@email.com,Kolkata,East,Premium,2022-08-28
CUST02651,Customer_2651,customer2651@email.com,Hyderabad,Central,Budget,2022-05-20
CUST02652,Customer_2652,customer2652@email.com,Kolkata,North,Premium,2022-04-09
CUST02653,Customer_2653,customer2653@email.com,Jaipur,South,Premium,2022-02-27
CUST02654,Customer_2654,customer2654@email.com,Delhi,South,Budget,2022-06-19
CUST02655,Customer_2655,customer2655@email.com,Bengaluru,South,Budget,2022-03-25
CUST02656,Customer_2656,customer2656@email.com,Chennai,East,Premium,2022-08-23
CUST02657,Customer_2657,customer2657@email.com,Bengaluru,North,Regular,2022-11-28
CUST02658,Customer_2658,customer2658@email.com,Ahmedabad,Central,Premium,2022-05-12
CUST02659,Customer_2659,customer2659@email.com,Surat,Central,Regular,2022-04-06
CUST02660,Customer_2660,customer2660@email.com,Ahmedabad,South,Budget,2022-01-08
CUST02661,Customer_2661,customer2661@email.com,Ahmedabad,North,Budget,2022-06-22
CUST02662,Customer_2662,customer2662@email.com,Jaipur,North,Regular,2022-06-01
CUST02663,Customer_2663,customer2663@email.com,Hyderabad,North,Regular,2022-10-18
CUST02664,Customer_2664,customer2664@email.com,Chennai,West,Regular,2022-12-12
CUST02665,Customer_2665,customer2665@email.com,Chennai,West,Regular,2022-04-09
CUST02666,Customer_2666,customer2666@email.com,Ahmedabad,South,Budget,2022-03-31
CUST02667,Customer_2667,customer2667@email.com,Kolkata,North,Budget,2022-11-09
CUST02668,Customer_2668,customer2668@email.com,Jaipur,Northeast,Regular,2022-11-24
CUST02669,Customer_2669,customer2669@email.com,Ahmedabad,North,Regular,2022-07-27
CUST02670,Customer_2670,customer2670@email.com,Delhi,Central,Regular,2022-08-07
CUST02671,Customer_2671,customer2671@email.com,Surat,Central,Premium,2022-09-21
CUST02672,Customer_2672,customer2672@email.com,Hyderabad,South,Budget,2022-06-17
CUST02673,Customer_2673,customer2673@email.com,Pune,Northeast,Regular,2022-02-14
CUST02674,Customer_2674,customer2674@email.com,Delhi,North,Regular,2022-07-25
CUST02675,Customer_2675,customer2675@email.com,Kolkata,Northeast,Regular,2022-12-09
CUST02676,Customer_2676,customer2676@email.com,Bengaluru,South,Budget,2022-02-18
CUST02677,Customer_2677,customer2677@email.com,Bengaluru,Central,Premium,2022-04-05
CUST02678,Customer_2678,customer2678@email.com,Delhi,Central,Budget,2022-03-13
CUST02679,Customer_2679,customer2679@email.com,Ahmedabad,West,Budget,2022-09-02
CUST02680,Customer_2680,customer2680@email.com,Pune,South,Budget,2022-06-15
CUST02681,Customer_2681,customer2681@email.com,Mumbai,South,Regular,2022-05-08
CUST02682,Customer_2682,customer2682@email.com,Mumbai,North,Regular,2022-01-04
CUST02683,Customer_2683,customer2683@email.com,Kolkata,North,Regular,2022-05-14
CUST02684,Customer_2684,customer2684@email.com,Ahmedabad,West,Regular,2022-07-16
CUST02685,Customer_2685,customer2685@email.com,Chennai,East,Premium,2022-05-01
CUST02686,Customer_2686,customer2686@email.com,Chennai,Northeast,Regular,2022-08-17
CUST02687,Customer_2687,customer2687@email.com,Hyderabad,East,Regular,2022-05-17
CUST02688,Customer_2688,customer2688@email.com,Pune,East,Budget,2022-06-18
CUST02689,Customer_2689,customer2689@email.com,Pune,South,Premium,2022-06-04
CUST02690,Customer_2690,customer2690@email.com,Bengaluru,Northeast,Regular,2022-10-26
CUST02691,Customer_2691,customer2691@email.com,Jaipur,South,Budget,2022-10-21
CUST02692,Customer_2692,customer2692@email.com,Kolkata,Northeast,Budget,2022-01-06
CUST02693,Customer_2693,customer2693@email.com,Mumbai,Central,Budget,2022-05-14
CUST02694,Customer_2694,customer2694@email.com,Kolkata,South,Budget,2022-12-01
CUST02695,Customer_2695,customer2695@email.com,Chennai,South,Budget,2022-07-04
CUST02696,Customer_2696,customer2696@email.com,Chennai,South,Regular,2022-12-21
CUST02697,Customer_2697,customer2697@email.com,Delhi,West,Regular,2022-05-01
CUST02698,Customer_2698,customer2698@email.com,Hyderabad,South,Premium,2022-02-01
CUST02699,Customer_2699,customer2699@email.com,Pune,North,Premium,2022-12-08
CUST02700,Customer_2700,customer2700@email.com,Surat,North,Regular,2022-03-02
CUST02701,Customer_2701,customer2701@email.com,Kolkata,Northeast,Premium,2022-08-27
CUST02702,Customer_2702,customer2702@email.com,Chennai,Central,Regular,2022-06-07
CUST02703,Customer_2703,customer2703@email.com,Jaipur,West,Premium,2022-03-23
CUST02704,Customer_2704,customer2704@email.com,Bengaluru,Northeast,Premium,2022-07-27
CUST02705,Customer_2705,customer2705@email.com,Mumbai,North,Budget,2022-12-18
CUST02706,Customer_2706,customer2706@email.com,Hyderabad,West,Premium,2022-09-15
CUST02707,Customer_2707,customer2707@email.com,Jaipur,West,Budget,2022-12-27
CUST02708,Customer_2708,customer2708@email.com,Hyderabad,Central,Premium,2022-06-09
CUST02709,Customer_2709,customer2709@email.com,Delhi,West,Budget,2022-12-20
CUST02710,Customer_2710,customer2710@email.com,Surat,South,Budget,2022-03-02
CUST02711,Customer_2711,customer2711@email.com,Chennai,West,Regular,2022-11-24
CUST02712,Customer_2712,customer2712@email.com,Bengaluru,Central,Regular,2022-06-01
CUST02713,Customer_2713,customer2713@email.com,Jaipur,Northeast,Premium,2022-07-08
CUST02714,Customer_2714,customer2714@email.com,Hyderabad,Central,Budget,2022-11-11
CUST02715,Customer_2715,customer2715@email.com,Pune,Central,Budget,2022-04-24
CUST02716,Customer_2716,customer2716@email.com,Delhi,North,Budget,2022-04-23
CUST02717,Customer_2717,customer2717@email.com,Pune,South,Regular,2022-03-10
CUST02718,Customer_2718,customer2718@email.com,Bengaluru,North,Regular,2022-09-02
CUST02719,Customer_2719,customer2719@email.com,Jaipur,Northeast,Budget,2022-03-20
CUST02720,Customer_2720,customer2720@email.com,Delhi,East,Regular,2022-08-21
CUST02721,Customer_2721,customer2721@email.com,Jaipur,Northeast,Regular,2022-11-07
CUST02722,Customer_2722,customer2722@email.com,Chennai,South,Premium,2022-07-11
CUST02723,Customer_2723,customer2723@email.com,Ahmedabad,West,Budget,2022-08-01
CUST02724,Customer_2724,customer2724@email.com,Delhi,Central,Premium,2022-12-26
CUST02725,Customer_2725,customer2725@email.com,Pune,East,Regular,2022-10-09
CUST02726,Customer_2726,customer2726@email.com,Bengaluru,South,Regular,2022-08-30
CUST02727,Customer_2727,customer2727@email.com,Surat,North,Budget,2022-10-03
CUST02728,Customer_2728,customer2728@email.com,Chennai,Central,Regular,2022-12-07
CUST02729,Customer_2729,customer2729@email.com,Ahmedabad,Northeast,Regular,2022-04-22
CUST02730,Customer_2730,customer2730@email.com,Surat,North,Premium,2022-05-07
CUST02731,Customer_2731,customer2731@email.com,Mumbai,South,Budget,2022-12-15
CUST02732,Customer_2732,customer2732@email.com,Chennai,South,Budget,2022-11-02
CUST02733,Customer_2733,customer2733@email.com,Bengaluru,Northeast,Budget,2022-02-11
CUST02734,Customer_2734,customer2734@email.com,Hyderabad,East,Regular,2022-09-27
CUST02735,Customer_2735,customer2735@email.com,Delhi,Northeast,Budget,2022-08-17
CUST02736,Customer_2736,customer2736@email.com,Jaipur,West,Regular,2022-09-28
CUST02737,Customer_2737,customer2737@email.com,Bengaluru,North,Regular,2022-12-27
CUST02738,Customer_2738,customer2738@email.com,Delhi,East,Regular,2022-07-05
CUST02739,Customer_2739,customer2739@email.com,Surat,Central,Regular,2022-02-09
CUST02740,Customer_2740,customer2740@email.com,Jaipur,West,Budget,2022-10-16
CUST02741,Customer_2741,customer2741@email.com,Kolkata,East,Regular,2022-02-27
CUST02742,Customer_2742,customer2742@email.com,Pune,North,Regular,2022-02-01
CUST02743,Customer_2743,customer2743@email.com,Mumbai,South,Regular,2022-10-08
CUST02744,Customer_2744,customer2744@email.com,Chennai,Central,Premium,2022-09-16
CUST02745,Customer_2745,customer2745@email.com,Bengaluru,Northeast,Regular,2022-04-14
CUST02746,Customer_2746,customer2746@email.com,Mumbai,North,Regular,2022-10-21
CUST02747,Customer_2747,customer2747@email.com,Hyderabad,West,Premium,2022-10-02
CUST02748,Customer_2748,customer2748@email.com,Delhi,West,Regular,2022-03-18
CUST02749,Customer_2749,customer2749@email.com,Delhi,South,Regular,2022-03-26
CUST02750,Customer_2750,customer2750@email.com,Bengaluru,South,Budget,2022-06-17
CUST02751,Customer_2751,customer2751@email.com,Ahmedabad,Central,Regular,2022-09-24
CUST02752,Customer_2752,customer2752@email.com,Ahmedabad,Northeast,Budget,2022-08-15
CUST02753,Customer_2753,customer2753@email.com,Kolkata,Central,Budget,2022-03-01
CUST02754,Customer_2754,customer2754@email.com,Pune,South,Budget,2022-12-15
CUST02755,Customer_2755,customer2755@email.com,Jaipur,South,Regular,2022-04-16
CUST02756,Customer_2756,customer2756@email.com,Hyderabad,West,Regular,2022-10-26
CUST02757,Customer_2757,customer2757@email.com,Mumbai,South,Budget,2022-09-08
CUST02758,Customer_2758,customer2758@email.com,Ahmedabad,East,Regular,2022-02-16
CUST02759,Customer_2759,customer2759@email.com,Kolkata,North,Regular,2022-09-19
CUST02760,Customer_2760,customer2760@email.com,Kolkata,South,Regular,2022-08-17
CUST02761,Customer_2761,customer2761@email.com,Bengaluru,Central,Premium,2022-01-29
CUST02762,Customer_2762,customer2762@email.com,Hyderabad,Northeast,Budget,2022-08-21
CUST02763,Customer_2763,customer2763@email.com,Surat,Northeast,Regular,2022-03-09
CUST02764,Customer_2764,customer2764@email.com,Jaipur,Northeast,Regular,2022-09-20
CUST02765,Customer_2765,customer2765@email.com,Pune,East,Regular,2022-08-01
CUST02766,Customer_2766,customer2766@email.com,Chennai,Central,Regular,2022-08-22
CUST02767,Customer_2767,customer2767@email.com,Bengaluru,East,Premium,2022-10-16
CUST02768,Customer_2768,customer2768@email.com,Jaipur,South,Regular,2022-01-30
CUST02769,Customer_2769,customer2769@email.com,Chennai,North,Budget,2022-10-14
CUST02770,Customer_2770,customer2770@email.com,Chennai,Northeast,Regular,2022-08-25
CUST02771,Customer_2771,customer2771@email.com,Hyderabad,Central,Budget,2022-12-11
CUST02772,Customer_2772,customer2772@email.com,Hyderabad,Northeast,Regular,2022-06-07
CUST02773,Customer_2773,customer2773@email.com,Mumbai,East,Regular,2022-01-12
CUST02774,Customer_2774,customer2774@email.com,Kolkata,West,Premium,2022-07-22
CUST02775,Customer_2775,customer2775@email.com,Jaipur,South,Regular,2022-05-11
CUST02776,Customer_2776,customer2776@email.com,Bengaluru,North,Budget,2022-01-02
CUST02777,Customer_2777,customer2777@email.com,Delhi,South,Budget,2022-04-22
CUST02778,Customer_2778,customer2778@email.com,Bengaluru,West,Regular,2022-10-24
CUST02779,Customer_2779,customer2779@email.com,Mumbai,North,Regular,2022-02-07
CUST02780,Customer_2780,customer2780@email.com,Pune,West,Budget,2022-01-24
CUST02781,Customer_2781,customer2781@email.com,Kolkata,South,Regular,2022-08-05
CUST02782,Customer_2782,customer2782@email.com,Delhi,East,Premium,2022-06-26
CUST02783,Customer_2783,customer2783@email.com,Ahmedabad,South,Budget,2022-12-25
CUST02784,Customer_2784,customer2784@email.com,Pune,South,Regular,2022-02-02
CUST02785,Customer_2785,customer2785@email.com,Hyderabad,South,Budget,2022-10-05
CUST02786,Customer_2786,customer2786@email.com,Chennai,Central,Regular,2022-01-31
CUST02787,Customer_2787,customer2787@email.com,Ahmedabad,West,Budget,2022-02-05
CUST02788,Customer_2788,customer2788@email.com,Bengaluru,West,Regular,2022-08-30
CUST02789,Customer_2789,customer2789@email.com,Bengaluru,Northeast,Regular,2022-01-17
CUST02790,Customer_2790,customer2790@email.com,Hyderabad,West,Regular,2022-05-27
CUST02791,Customer_2791,customer2791@email.com,Mumbai,Northeast,Regular,2022-07-29
CUST02792,Customer_2792,customer2792@email.com,Jaipur,Central,Premium,2022-04-03
CUST02793,Customer_2793,customer2793@email.com,Ahmedabad,East,Regular,2022-03-11
CUST02794,Customer_2794,customer2794@email.com,Ahmedabad,Northeast,Premium,2022-11-25
CUST02795,Customer_2795,customer2795@email.com,Surat,South,Budget,2022-11-27
CUST02796,Customer_2796,customer2796@email.com,Pune,East,Regular,2022-08-04
